enssscg_id	display_name	biotype
ENSSSCG00000017924	PELP1	protein_coding
ENSSSCG00000017925	SLC16A11	protein_coding
ENSSSCG00000017926	SLC16A13	protein_coding
ENSSSCG00000017927	BCL6B	protein_coding
ENSSSCG00000017928	NULL	protein_coding
ENSSSCG00000017929	RNASEK	protein_coding
ENSSSCG00000017932	ASGR2	protein_coding
ENSSSCG00000017934	CLDN7	protein_coding
ENSSSCG00000017935	CTDNEP1	protein_coding
ENSSSCG00000017936	GABARAP	protein_coding
ENSSSCG00000017937	PHF23	protein_coding
ENSSSCG00000017938	YBX2	protein_coding
ENSSSCG00000017940	NULL	protein_coding
ENSSSCG00000017941	NEURL4	protein_coding
ENSSSCG00000017942	NULL	protein_coding
ENSSSCG00000017943	ACAP1	protein_coding
ENSSSCG00000017945	NULL	protein_coding
ENSSSCG00000017947	ACADVL	protein_coding
ENSSSCG00000017948	EFNB3	protein_coding
ENSSSCG00000017949	NULL	protein_coding
ENSSSCG00000017950	TP53	protein_coding
ENSSSCG00000017951	ATP1B2	protein_coding
ENSSSCG00000017952	SAT2	protein_coding
ENSSSCG00000017953	FXR2	protein_coding
ENSSSCG00000017954	SOX15	protein_coding
ENSSSCG00000017955	MPDU1	protein_coding
ENSSSCG00000017956	CD68	protein_coding
ENSSSCG00000017957	EIF4A1	protein_coding
ENSSSCG00000017962	KDM6B	protein_coding
ENSSSCG00000017963	NULL	protein_coding
ENSSSCG00000017968	CNTROB	protein_coding
ENSSSCG00000017971	NAA38	protein_coding
ENSSSCG00000017978	ALOX15B	protein_coding
ENSSSCG00000017980	ALOX12B	protein_coding
ENSSSCG00000017981	ALOXE3	protein_coding
ENSSSCG00000017982	HES7	protein_coding
ENSSSCG00000017983	PER1	protein_coding
ENSSSCG00000017985	RNF222	protein_coding
ENSSSCG00000017986	NDEL1	protein_coding
ENSSSCG00000017987	NULL	protein_coding
ENSSSCG00000017988	CCDC42	protein_coding
ENSSSCG00000017990	PIK3R6	protein_coding
ENSSSCG00000017991	PIK3R5	protein_coding
ENSSSCG00000017993	NTN1	protein_coding
ENSSSCG00000017994	CFAP52	protein_coding
ENSSSCG00000017995	USP43	protein_coding
ENSSSCG00000017996	DHRS7C	protein_coding
ENSSSCG00000017998	GLP2R	protein_coding
ENSSSCG00000018003	MYH4	protein_coding
ENSSSCG00000018005	MYH8	protein_coding
ENSSSCG00000018007	MYH3	protein_coding
ENSSSCG00000018008	SCO1	protein_coding
ENSSSCG00000018009	ADPRM	protein_coding
ENSSSCG00000018014	ZNF18	protein_coding
ENSSSCG00000018015	NULL	protein_coding
ENSSSCG00000018016	MAP2K4	protein_coding
ENSSSCG00000018018	NULL	protein_coding
ENSSSCG00000018019	ARHGAP44	protein_coding
ENSSSCG00000018023	COX10	protein_coding
ENSSSCG00000018026	NULL	protein_coding
ENSSSCG00000018027	NULL	protein_coding
ENSSSCG00000018028	TEKT3	protein_coding
ENSSSCG00000018029	NULL	protein_coding
ENSSSCG00000018031	ZNF287	protein_coding
ENSSSCG00000018032	TRPV2	protein_coding
ENSSSCG00000018033	NULL	protein_coding
ENSSSCG00000018034	NULL	protein_coding
ENSSSCG00000018039	NCOR1	protein_coding
ENSSSCG00000018041	ALDH3A2	protein_coding
ENSSSCG00000018042	SLC47A2	protein_coding
ENSSSCG00000018044	ALDH3A1	protein_coding
ENSSSCG00000018045	ULK2	protein_coding
ENSSSCG00000018046	NULL	protein_coding
ENSSSCG00000018047	FAM83G	protein_coding
ENSSSCG00000018049	SLC5A10	protein_coding
ENSSSCG00000018050	NULL	protein_coding
ENSSSCG00000018051	COPS3	protein_coding
ENSSSCG00000018052	NT5M	protein_coding
ENSSSCG00000018053	MED9	protein_coding
ENSSSCG00000018055	PEMT	protein_coding
ENSSSCG00000018056	SRCIN1	protein_coding
ENSSSCG00000018057	SOCS7	protein_coding
ENSSSCG00000018058	ARHGAP23	protein_coding
ENSSSCG00000018060	NULL	Mt_tRNA
ENSSSCG00000018061	NULL	Mt_rRNA
ENSSSCG00000018062	NULL	Mt_tRNA
ENSSSCG00000018063	NULL	Mt_rRNA
ENSSSCG00000018064	NULL	Mt_tRNA
ENSSSCG00000018065	ND1	protein_coding
ENSSSCG00000018066	NULL	Mt_tRNA
ENSSSCG00000018067	NULL	Mt_tRNA
ENSSSCG00000018068	NULL	Mt_tRNA
ENSSSCG00000018069	ND2	protein_coding
ENSSSCG00000018070	NULL	Mt_tRNA
ENSSSCG00000018071	NULL	Mt_tRNA
ENSSSCG00000018072	NULL	Mt_tRNA
ENSSSCG00000018073	NULL	Mt_tRNA
ENSSSCG00000018074	NULL	Mt_tRNA
ENSSSCG00000018075	COX1	protein_coding
ENSSSCG00000018076	NULL	Mt_tRNA
ENSSSCG00000018077	NULL	Mt_tRNA
ENSSSCG00000018078	COX2	protein_coding
ENSSSCG00000018079	NULL	Mt_tRNA
ENSSSCG00000018080	ATP8	protein_coding
ENSSSCG00000018081	ATP6	protein_coding
ENSSSCG00000018082	COX3	protein_coding
ENSSSCG00000018083	NULL	Mt_tRNA
ENSSSCG00000018084	ND3	protein_coding
ENSSSCG00000018085	NULL	Mt_tRNA
ENSSSCG00000018086	ND4L	protein_coding
ENSSSCG00000018087	ND4	protein_coding
ENSSSCG00000018088	NULL	Mt_tRNA
ENSSSCG00000018089	NULL	Mt_tRNA
ENSSSCG00000018090	NULL	Mt_tRNA
ENSSSCG00000018091	ND5	protein_coding
ENSSSCG00000018092	ND6	protein_coding
ENSSSCG00000018093	NULL	Mt_tRNA
ENSSSCG00000018094	CYTB	protein_coding
ENSSSCG00000018095	NULL	Mt_tRNA
ENSSSCG00000018096	NULL	Mt_tRNA
ENSSSCG00000018098	RF00608	snoRNA
ENSSSCG00000018099	RF00001	rRNA
ENSSSCG00000018100	RF00100	misc_RNA
ENSSSCG00000018101	RF00019	misc_RNA
ENSSSCG00000018102	RF00026	snRNA
ENSSSCG00000018104	RF00413	snoRNA
ENSSSCG00000018107	RF00026	snRNA
ENSSSCG00000018108	ssc-mir-29b-1	miRNA
ENSSSCG00000018113	RF00156	snoRNA
ENSSSCG00000018117	RF00016	snoRNA
ENSSSCG00000018124	ssc-mir-493	miRNA
ENSSSCG00000018127	NULL	miRNA
ENSSSCG00000018128	RF00026	snRNA
ENSSSCG00000018129	RF00026	snRNA
ENSSSCG00000018131	ssc-mir-320	miRNA
ENSSSCG00000018132	ssc-mir-199a-2	miRNA
ENSSSCG00000018136	RF00026	snRNA
ENSSSCG00000018137	RF00026	snRNA
ENSSSCG00000018140	RF01210	snoRNA
ENSSSCG00000018144	RF00100	misc_RNA
ENSSSCG00000018147	ssc-mir-365-2	miRNA
ENSSSCG00000018150	RF00001	rRNA
ENSSSCG00000018152	RF00156	snoRNA
ENSSSCG00000018158	RF00136	snoRNA
ENSSSCG00000018162	ssc-mir-331	miRNA
ENSSSCG00000018164	ssc-let-7c	miRNA
ENSSSCG00000018165	RF00091	snoRNA
ENSSSCG00000018168	RF00181	snoRNA
ENSSSCG00000018169	RF00156	snoRNA
ENSSSCG00000018172	RF00092	snoRNA
ENSSSCG00000018173	ssc-mir-425	miRNA
ENSSSCG00000018175	ssc-mir-31	miRNA
ENSSSCG00000018178	RF00561	snoRNA
ENSSSCG00000018179	RF01169	snoRNA
ENSSSCG00000018181	RF00026	snRNA
ENSSSCG00000018184	RF00593	snoRNA
ENSSSCG00000018185	RF00026	snRNA
ENSSSCG00000018191	RF00614	snoRNA
ENSSSCG00000018193	NULL	miRNA
ENSSSCG00000018194	RF00026	snRNA
ENSSSCG00000018195	RF00026	snRNA
ENSSSCG00000018196	RF00274	snoRNA
ENSSSCG00000018197	RF00218	snoRNA
ENSSSCG00000018203	RF00026	snRNA
ENSSSCG00000018204	ssc-mir-324	miRNA
ENSSSCG00000018205	RF01233	snoRNA
ENSSSCG00000018207	ssc-mir-30c-1	miRNA
ENSSSCG00000018209	RF00026	snRNA
ENSSSCG00000018210	ssc-mir-126	miRNA
ENSSSCG00000018211	RF00026	snRNA
ENSSSCG00000018212	RF00026	snRNA
ENSSSCG00000018214	ssc-mir-24-1	miRNA
ENSSSCG00000018215	RF00100	misc_RNA
ENSSSCG00000018219	RF00001	rRNA
ENSSSCG00000018225	RF00425	snoRNA
ENSSSCG00000018226	RF00001	rRNA
ENSSSCG00000018229	RF00284	snoRNA
ENSSSCG00000018230	RF00026	snRNA
ENSSSCG00000018232	RF00026	snRNA
ENSSSCG00000018233	RF00091	snoRNA
ENSSSCG00000018237	RF00003	snRNA
ENSSSCG00000018238	RF00100	misc_RNA
ENSSSCG00000018241	RF00026	snRNA
ENSSSCG00000018243	RF00397	snoRNA
ENSSSCG00000018244	RF00429	snoRNA
ENSSSCG00000018246	RF00026	snRNA
ENSSSCG00000018249	RF00019	misc_RNA
ENSSSCG00000018251	RF00026	snRNA
ENSSSCG00000018259	RF00026	snRNA
ENSSSCG00000018261	RF00181	snoRNA
ENSSSCG00000018262	RF00563	snoRNA
ENSSSCG00000018263	RF01182	snoRNA
ENSSSCG00000018266	RF00026	snRNA
ENSSSCG00000018270	RF00026	snRNA
ENSSSCG00000018271	NULL	miRNA
ENSSSCG00000018272	RF00001	rRNA
ENSSSCG00000018275	ssc-mir-450b	miRNA
ENSSSCG00000018277	ssc-mir-148a	miRNA
ENSSSCG00000018285	RF00026	snRNA
ENSSSCG00000018292	RF00139	snoRNA
ENSSSCG00000018293	RF00217	snoRNA
ENSSSCG00000018295	RF00026	snRNA
ENSSSCG00000018302	NULL	miRNA
ENSSSCG00000018303	RF00494	snoRNA
ENSSSCG00000018304	RF00026	snRNA
ENSSSCG00000018307	RF00026	snRNA
ENSSSCG00000018308	RF00340	snoRNA
ENSSSCG00000018309	RF00567	snoRNA
ENSSSCG00000018311	RF00026	snRNA
ENSSSCG00000018312	RF00026	snRNA
ENSSSCG00000018314	RF00001	rRNA
ENSSSCG00000018315	RF00026	snRNA
ENSSSCG00000018319	ssc-let-7a-2	miRNA
ENSSSCG00000018322	RF00614	snoRNA
ENSSSCG00000018323	RF00004	snRNA
ENSSSCG00000018325	RF00181	snoRNA
ENSSSCG00000018328	NULL	miRNA
ENSSSCG00000018329	RF00408	snoRNA
ENSSSCG00000018330	RF00004	snRNA
ENSSSCG00000018333	RF00152	snoRNA
ENSSSCG00000018339	ssc-mir-149	miRNA
ENSSSCG00000018346	NULL	miRNA
ENSSSCG00000018349	ssc-mir-192	miRNA
ENSSSCG00000018352	RF00186	snoRNA
ENSSSCG00000018353	RF01277	snoRNA
ENSSSCG00000018357	RF00413	snoRNA
ENSSSCG00000018358	RF00001	rRNA
ENSSSCG00000018359	ssc-mir-421	miRNA
ENSSSCG00000018360	ssc-mir-130b	miRNA
ENSSSCG00000018361	RF00105	snoRNA
ENSSSCG00000018364	RF00100	misc_RNA
ENSSSCG00000018365	RF00026	snRNA
ENSSSCG00000018370	ssc-mir-1296	miRNA
ENSSSCG00000018371	ssc-mir-450c	miRNA
ENSSSCG00000018372	RF00594	snoRNA
ENSSSCG00000018373	RF00399	snoRNA
ENSSSCG00000018377	RF00026	snRNA
ENSSSCG00000018380	RF00026	snRNA
ENSSSCG00000018383	RF00586	snoRNA
ENSSSCG00000018387	RF00026	snRNA
ENSSSCG00000018389	RF00181	snoRNA
ENSSSCG00000018396	RF00026	snRNA
ENSSSCG00000018397	RF00191	snoRNA
ENSSSCG00000018398	NULL	miRNA
ENSSSCG00000018401	RF00100	misc_RNA
ENSSSCG00000018402	RF00404	snoRNA
ENSSSCG00000018405	RF00001	rRNA
ENSSSCG00000018407	NULL	miRNA
ENSSSCG00000018411	RF00001	rRNA
ENSSSCG00000018412	RF00619	snRNA
ENSSSCG00000018415	RF00026	snRNA
ENSSSCG00000018417	ssc-mir-183	miRNA
ENSSSCG00000018419	ssc-mir-136	miRNA
ENSSSCG00000018421	RF00100	misc_RNA
ENSSSCG00000018422	RF00100	misc_RNA
ENSSSCG00000018423	RF00026	snRNA
ENSSSCG00000018427	RF00100	misc_RNA
ENSSSCG00000018432	RF00026	snRNA
ENSSSCG00000018435	RF00026	snRNA
ENSSSCG00000018436	RF00181	snoRNA
ENSSSCG00000018439	RF00438	snoRNA
ENSSSCG00000018440	RF00026	snRNA
ENSSSCG00000018444	NULL	miRNA
ENSSSCG00000018445	RF00100	misc_RNA
ENSSSCG00000018447	RF00026	snRNA
ENSSSCG00000018448	RF00155	snoRNA
ENSSSCG00000018450	RF00609	snoRNA
ENSSSCG00000018451	RF00026	snRNA
ENSSSCG00000018452	ssc-mir-135-1	miRNA
ENSSSCG00000018455	RF00003	snRNA
ENSSSCG00000018456	RF00277	snoRNA
ENSSSCG00000018458	RF00026	snRNA
ENSSSCG00000018459	RF00026	snRNA
ENSSSCG00000018460	RF00619	snRNA
ENSSSCG00000018461	RF00003	snRNA
ENSSSCG00000018462	RF00571	snoRNA
ENSSSCG00000018463	RF00003	snRNA
ENSSSCG00000018471	RF00211	snoRNA
ENSSSCG00000018475	RF00026	snRNA
ENSSSCG00000018477	RF00026	snRNA
ENSSSCG00000018482	RF00026	snRNA
ENSSSCG00000018484	RF00001	rRNA
ENSSSCG00000018485	RF00100	misc_RNA
ENSSSCG00000018486	RF00026	snRNA
ENSSSCG00000018490	RF00026	snRNA
ENSSSCG00000018494	RF00137	snoRNA
ENSSSCG00000018495	ssc-mir-20b-1	miRNA
ENSSSCG00000018497	ssc-mir-222	miRNA
ENSSSCG00000018499	RF00026	snRNA
ENSSSCG00000018501	RF00139	snoRNA
ENSSSCG00000018503	RF00026	snRNA
ENSSSCG00000018504	RF00019	misc_RNA
ENSSSCG00000018509	RF00001	rRNA
ENSSSCG00000018511	RF00026	snRNA
ENSSSCG00000018512	RF00099	snoRNA
ENSSSCG00000018513	ssc-mir-145	miRNA
ENSSSCG00000018519	RF00026	snRNA
ENSSSCG00000018520	ssc-let-7f-2	miRNA
ENSSSCG00000018522	RF00598	snoRNA
ENSSSCG00000018523	RF00026	snRNA
ENSSSCG00000018524	RF00016	snoRNA
ENSSSCG00000018526	RF00026	snRNA
ENSSSCG00000018530	RF00429	snoRNA
ENSSSCG00000018532	RF00026	snRNA
ENSSSCG00000018533	RF00071	snoRNA
ENSSSCG00000018534	RF00026	snRNA
ENSSSCG00000018535	RF00619	snRNA
ENSSSCG00000018536	RF00026	snRNA
ENSSSCG00000018538	RF00419	snoRNA
ENSSSCG00000018539	RF00100	misc_RNA
ENSSSCG00000018540	RF00569	snoRNA
ENSSSCG00000018541	RF00413	snoRNA
ENSSSCG00000018543	RF00100	misc_RNA
ENSSSCG00000018544	ssc-mir-190a	miRNA
ENSSSCG00000018546	RF00004	snRNA
ENSSSCG00000018551	RF00001	rRNA
ENSSSCG00000018553	RF00414	snoRNA
ENSSSCG00000018555	ssc-mir-21	miRNA
ENSSSCG00000018556	NULL	miRNA
ENSSSCG00000018557	RF00100	misc_RNA
ENSSSCG00000018558	RF00342	snoRNA
ENSSSCG00000018561	RF00100	misc_RNA
ENSSSCG00000018563	RF00554	snoRNA
ENSSSCG00000018566	ssc-mir-191	miRNA
ENSSSCG00000018574	RF00575	snoRNA
ENSSSCG00000018576	RF00026	snRNA
ENSSSCG00000018580	RF00302	snoRNA
ENSSSCG00000018581	RF00026	snRNA
ENSSSCG00000018584	RF00476	snoRNA
ENSSSCG00000018586	RF00411	snoRNA
ENSSSCG00000018588	RF00026	snRNA
ENSSSCG00000018590	RF00026	snRNA
ENSSSCG00000018591	RF00584	snoRNA
ENSSSCG00000018596	RF00100	misc_RNA
ENSSSCG00000018598	RF00407	snoRNA
ENSSSCG00000018599	RF00007	snRNA
ENSSSCG00000018604	RF00100	misc_RNA
ENSSSCG00000018605	RF00401	snoRNA
ENSSSCG00000018608	RF00020	snRNA
ENSSSCG00000018612	RF00574	snoRNA
ENSSSCG00000018617	ssc-mir-17	miRNA
ENSSSCG00000018618	ssc-mir-874	miRNA
ENSSSCG00000018619	RF00001	rRNA
ENSSSCG00000018620	RF00560	snoRNA
ENSSSCG00000018621	RF01299	snoRNA
ENSSSCG00000018622	ssc-mir-219a	miRNA
ENSSSCG00000018626	ssc-mir-190b	miRNA
ENSSSCG00000018628	NULL	miRNA
ENSSSCG00000018631	RF00341	snoRNA
ENSSSCG00000018635	RF00001	rRNA
ENSSSCG00000018637	RF00100	misc_RNA
ENSSSCG00000018641	ssc-mir-497	miRNA
ENSSSCG00000018642	RF00026	snRNA
ENSSSCG00000018644	ssc-let-7e	miRNA
ENSSSCG00000018645	RF00001	rRNA
ENSSSCG00000018646	RF00001	rRNA
ENSSSCG00000018648	RF00413	snoRNA
ENSSSCG00000018649	RF00273	snoRNA
ENSSSCG00000018650	RF00275	snoRNA
ENSSSCG00000018651	RF00586	snoRNA
ENSSSCG00000018653	RF01225	snoRNA
ENSSSCG00000018655	RF00001	rRNA
ENSSSCG00000018656	RF00001	rRNA
ENSSSCG00000018663	RF00409	snoRNA
ENSSSCG00000018664	RF00026	snRNA
ENSSSCG00000018665	RF00579	snoRNA
ENSSSCG00000018668	RF00026	snRNA
ENSSSCG00000018669	RF00001	rRNA
ENSSSCG00000018670	ssc-mir-885	miRNA
ENSSSCG00000018672	RF00020	snRNA
ENSSSCG00000018679	RF00015	snRNA
ENSSSCG00000018681	ssc-mir-92a-1	miRNA
ENSSSCG00000018682	RF01268	scaRNA
ENSSSCG00000018685	RF00263	snoRNA
ENSSSCG00000018686	RF00425	snoRNA
ENSSSCG00000018689	RF01191	snoRNA
ENSSSCG00000018693	RF00026	snRNA
ENSSSCG00000018696	NULL	miRNA
ENSSSCG00000018697	RF00026	snRNA
ENSSSCG00000018698	ssc-mir-221	miRNA
ENSSSCG00000018699	RF00428	snoRNA
ENSSSCG00000018700	RF00030	ribozyme
ENSSSCG00000018701	ssc-mir-378-1	miRNA
ENSSSCG00000018708	RF01299	snoRNA
ENSSSCG00000018710	NULL	miRNA
ENSSSCG00000018712	ssc-mir-339-1	miRNA
ENSSSCG00000018714	RF00001	rRNA
ENSSSCG00000018715	RF00019	misc_RNA
ENSSSCG00000018716	RF00566	snoRNA
ENSSSCG00000018719	ssc-mir-374a	miRNA
ENSSSCG00000018723	RF00019	misc_RNA
ENSSSCG00000018724	RF00001	rRNA
ENSSSCG00000018726	RF00432	snoRNA
ENSSSCG00000018727	RF00071	snoRNA
ENSSSCG00000018728	ssc-mir-202	miRNA
ENSSSCG00000018729	NULL	miRNA
ENSSSCG00000018731	ssc-mir-489	miRNA
ENSSSCG00000018734	MIR1282	miRNA
ENSSSCG00000018735	ssc-mir-99b	miRNA
ENSSSCG00000018736	RF00001	rRNA
ENSSSCG00000018737	RF00026	snRNA
ENSSSCG00000018738	RF00026	snRNA
ENSSSCG00000018739	ssc-mir-182	miRNA
ENSSSCG00000018743	RF00001	rRNA
ENSSSCG00000018744	RF00026	snRNA
ENSSSCG00000018746	RF01299	snoRNA
ENSSSCG00000018748	RF00476	snoRNA
ENSSSCG00000018749	RF00099	snoRNA
ENSSSCG00000018750	RF00001	rRNA
ENSSSCG00000018753	ssc-mir-205	miRNA
ENSSSCG00000018757	ssc-mir-30d	miRNA
ENSSSCG00000018758	ssc-mir-214	miRNA
ENSSSCG00000018761	RF00599	snoRNA
ENSSSCG00000018762	ssc-mir-96	miRNA
ENSSSCG00000018765	NULL	miRNA
ENSSSCG00000018766	RF00001	rRNA
ENSSSCG00000018769	RF00425	snoRNA
ENSSSCG00000018772	RF00001	rRNA
ENSSSCG00000018774	RF00588	snoRNA
ENSSSCG00000018775	RF00413	snoRNA
ENSSSCG00000018780	RF00026	snRNA
ENSSSCG00000018783	RF00134	snoRNA
ENSSSCG00000018784	RF00026	snRNA
ENSSSCG00000018785	RF00100	misc_RNA
ENSSSCG00000018786	RF00614	snoRNA
ENSSSCG00000018787	NULL	miRNA
ENSSSCG00000018790	ssc-mir-133a-1	miRNA
ENSSSCG00000018795	RF00402	snoRNA
ENSSSCG00000018796	RF00006	misc_RNA
ENSSSCG00000018799	RF00026	snRNA
ENSSSCG00000018801	RF00003	snRNA
ENSSSCG00000018802	RF00026	snRNA
ENSSSCG00000018804	RF00026	snRNA
ENSSSCG00000018805	ssc-mir-133b	miRNA
ENSSSCG00000018806	ssc-mir-628	miRNA
ENSSSCG00000018813	RF00407	snoRNA
ENSSSCG00000018815	RF00100	misc_RNA
ENSSSCG00000018816	NULL	miRNA
ENSSSCG00000018819	RF00408	snoRNA
ENSSSCG00000018822	RF00026	snRNA
ENSSSCG00000018823	RF00004	snRNA
ENSSSCG00000018825	RF00003	snRNA
ENSSSCG00000018826	ssc-mir-129b	miRNA
ENSSSCG00000018827	ssc-mir-326	miRNA
ENSSSCG00000018831	RF01210	snoRNA
ENSSSCG00000018834	ssc-mir-181a-2	miRNA
ENSSSCG00000018835	RF00100	misc_RNA
ENSSSCG00000018836	RF00100	misc_RNA
ENSSSCG00000018841	ssc-mir-29a	miRNA
ENSSSCG00000018842	RF00139	snoRNA
ENSSSCG00000018854	RF00004	snRNA
ENSSSCG00000018857	RF00100	misc_RNA
ENSSSCG00000018864	RF00578	snoRNA
ENSSSCG00000018866	ssc-mir-135-2	miRNA
ENSSSCG00000018868	RF00439	snoRNA
ENSSSCG00000018869	RF00001	rRNA
ENSSSCG00000018870	RF00026	snRNA
ENSSSCG00000018873	RF00001	rRNA
ENSSSCG00000018874	RF00026	snRNA
ENSSSCG00000018875	ssc-mir-582	miRNA
ENSSSCG00000018878	RF00015	snRNA
ENSSSCG00000018881	NULL	miRNA
ENSSSCG00000018883	RF00413	snoRNA
ENSSSCG00000018884	RF00181	snoRNA
ENSSSCG00000018886	ssc-mir-103-1	miRNA
ENSSSCG00000018888	ssc-mir-9-2	miRNA
ENSSSCG00000018891	RF00090	snoRNA
ENSSSCG00000018896	RF00100	misc_RNA
ENSSSCG00000018902	RF00026	snRNA
ENSSSCG00000018906	RF00026	snRNA
ENSSSCG00000018907	ssc-mir-139	miRNA
ENSSSCG00000018909	RF00001	rRNA
ENSSSCG00000018912	ssc-mir-152	miRNA
ENSSSCG00000018913	RF00100	misc_RNA
ENSSSCG00000018915	RF00026	snRNA
ENSSSCG00000018918	RF00181	snoRNA
ENSSSCG00000018920	NULL	miRNA
ENSSSCG00000018923	RF00068	snoRNA
ENSSSCG00000018924	RF00026	snRNA
ENSSSCG00000018925	RF00026	snRNA
ENSSSCG00000018926	RF00093	snoRNA
ENSSSCG00000018929	RF00026	snRNA
ENSSSCG00000018930	RF00003	snRNA
ENSSSCG00000018931	NULL	miRNA
ENSSSCG00000018934	RF00270	snoRNA
ENSSSCG00000018935	RF00221	snoRNA
ENSSSCG00000018938	RF00100	misc_RNA
ENSSSCG00000018941	RF00026	snRNA
ENSSSCG00000018942	RF00591	snoRNA
ENSSSCG00000018951	ssc-mir-335	miRNA
ENSSSCG00000018952	NULL	miRNA
ENSSSCG00000018953	RF00188	snoRNA
ENSSSCG00000018956	RF00096	snoRNA
ENSSSCG00000018957	RF00181	snoRNA
ENSSSCG00000018959	RF00026	snRNA
ENSSSCG00000018963	RF00191	snoRNA
ENSSSCG00000018964	RF00272	snoRNA
ENSSSCG00000018966	RF00026	snRNA
ENSSSCG00000018968	RF00100	misc_RNA
ENSSSCG00000018969	RF00026	snRNA
ENSSSCG00000018970	RF00026	snRNA
ENSSSCG00000018972	RF00438	snoRNA
ENSSSCG00000018974	RF00026	snRNA
ENSSSCG00000018979	NULL	miRNA
ENSSSCG00000018985	RF00026	snRNA
ENSSSCG00000018992	RF00575	snoRNA
ENSSSCG00000018994	NULL	miRNA
ENSSSCG00000018995	RF00288	snoRNA
ENSSSCG00000018996	ssc-mir-218b	miRNA
ENSSSCG00000018997	RF00026	snRNA
ENSSSCG00000018998	RF00181	snoRNA
ENSSSCG00000019000	RF00026	snRNA
ENSSSCG00000019002	RF00003	snRNA
ENSSSCG00000019003	RF00026	snRNA
ENSSSCG00000019004	ssc-mir-1	miRNA
ENSSSCG00000019007	RF00619	snRNA
ENSSSCG00000019009	ssc-mir-744	miRNA
ENSSSCG00000019012	ssc-mir-429	miRNA
ENSSSCG00000019015	RF00001	rRNA
ENSSSCG00000019018	RF00411	snoRNA
ENSSSCG00000019020	ssc-mir-15b	miRNA
ENSSSCG00000019023	RF00001	rRNA
ENSSSCG00000019027	NULL	miRNA
ENSSSCG00000019028	RF00410	snoRNA
ENSSSCG00000019029	RF00026	snRNA
ENSSSCG00000019032	RF00026	snRNA
ENSSSCG00000019034	ssc-mir-29b-2	miRNA
ENSSSCG00000019036	RF00100	misc_RNA
ENSSSCG00000019038	NULL	miRNA
ENSSSCG00000019039	RF00026	snRNA
ENSSSCG00000019040	RF00004	snRNA
ENSSSCG00000019045	RF00026	snRNA
ENSSSCG00000019046	RF00610	snoRNA
ENSSSCG00000019048	RF00026	snRNA
ENSSSCG00000019050	ssc-mir-193a	miRNA
ENSSSCG00000019051	RF00614	snoRNA
ENSSSCG00000019055	RF00026	snRNA
ENSSSCG00000019058	RF00026	snRNA
ENSSSCG00000019059	RF00026	snRNA
ENSSSCG00000019061	ssc-mir-95	miRNA
ENSSSCG00000019062	RF00026	snRNA
ENSSSCG00000019064	RF00181	snoRNA
ENSSSCG00000019065	ssc-mir-186	miRNA
ENSSSCG00000019068	NULL	miRNA
ENSSSCG00000019069	RF00592	snoRNA
ENSSSCG00000019072	RF00001	rRNA
ENSSSCG00000019074	RF00100	misc_RNA
ENSSSCG00000019080	RF00026	snRNA
ENSSSCG00000019083	NULL	miRNA
ENSSSCG00000019086	RF00412	snoRNA
ENSSSCG00000019092	ssc-mir-15a	miRNA
ENSSSCG00000019093	RF00138	snoRNA
ENSSSCG00000019094	RF00020	snRNA
ENSSSCG00000019095	RF00026	snRNA
ENSSSCG00000019096	RF00026	snRNA
ENSSSCG00000019097	RF00100	misc_RNA
ENSSSCG00000019098	ssc-let-7f-1	miRNA
ENSSSCG00000019101	RF00026	snRNA
ENSSSCG00000019103	RF00026	snRNA
ENSSSCG00000019104	RF00026	snRNA
ENSSSCG00000019106	RF01210	snoRNA
ENSSSCG00000019107	RF00100	misc_RNA
ENSSSCG00000019109	RF00548	snRNA
ENSSSCG00000019111	NULL	miRNA
ENSSSCG00000019114	RF01234	snoRNA
ENSSSCG00000019117	RF00001	rRNA
ENSSSCG00000019120	RF00187	snoRNA
ENSSSCG00000019121	ssc-mir-129a	miRNA
ENSSSCG00000019124	NULL	miRNA
ENSSSCG00000019126	RF00026	snRNA
ENSSSCG00000019129	RF00015	snRNA
ENSSSCG00000019130	RF00026	snRNA
ENSSSCG00000019132	RF00026	snRNA
ENSSSCG00000019134	RF00100	misc_RNA
ENSSSCG00000019135	RF00278	snoRNA
ENSSSCG00000019137	RF00026	snRNA
ENSSSCG00000019138	ssc-mir-142	miRNA
ENSSSCG00000019140	RF00100	misc_RNA
ENSSSCG00000019141	ssc-mir-365-1	miRNA
ENSSSCG00000019142	NULL	miRNA
ENSSSCG00000019143	RF00001	rRNA
ENSSSCG00000019149	RF00026	snRNA
ENSSSCG00000019153	RF00026	snRNA
ENSSSCG00000019154	ssc-mir-155	miRNA
ENSSSCG00000019155	RF00105	snoRNA
ENSSSCG00000019156	RF00026	snRNA
ENSSSCG00000019159	RF01183	snoRNA
ENSSSCG00000019160	RF00001	rRNA
ENSSSCG00000019162	ssc-mir-106a	miRNA
ENSSSCG00000019163	ssc-mir-505	miRNA
ENSSSCG00000019165	ssc-mir-143	miRNA
ENSSSCG00000019169	RF00026	snRNA
ENSSSCG00000019172	RF00026	snRNA
ENSSSCG00000019173	ssc-mir-9-3	miRNA
ENSSSCG00000019175	NULL	miRNA
ENSSSCG00000019178	ssc-mir-24-2	miRNA
ENSSSCG00000019179	RF00001	rRNA
ENSSSCG00000019181	RF00279	snoRNA
